timestamp,voltage_a,voltage_b,voltage_c,current_a,current_b,current_c,power,load,temperature
2026-09-17 02:30:00,10.068,9.9756,9.7351,78.026,76.971,83.412,320.04,342.65,46.57
2026-09-17 02:45:00,9.9997,10.0262,9.6892,78.448,77.563,83.863,320.6,343.83,46.29
2026-09-17 03:00:00,10.0181,10.0147,9.7587,78.475,77.659,82.417,318.23,344.37,47.14
2026-09-17 03:15:00,9.9766,9.9715,9.7186,78.355,75.904,81.785,321.95,340.96,46.99
2026-09-17 03:30:00,9.977,9.9622,9.7046,75.866,74.999,81.023,313.18,343.63,47.52
2026-09-17 03:45:00,9.9531,9.9525,9.7045,74.919,74.945,81.931,306.93,333.56,48.14
2026-09-17 04:00:00,10.0377,9.9897,9.6997,74.69,73.322,79.295,300.03,325.74,47.64
2026-09-17 04:15:00,10.0033,10.0105,9.7003,73.421,71.026,77.233,301.78,324.76,48.16
2026-09-17 04:30:00,9.984,9.9763,9.6575,72.583,71.012,77.223,290.73,315.9,48.73
2026-09-17 04:45:00,10.0129,9.9842,9.6962,71.225,68.858,75.322,291.8,309.78,48.68
2026-09-17 05:00:00,9.9481,10.0027,9.7135,69.678,68.02,73.996,280.8,308.64,49.3
2026-09-17 05:15:00,10.0267,9.9797,9.7503,68.759,68.267,73.303,278.56,297.99,49.43
2026-09-17 05:30:00,10.01,10.0212,9.7376,67.478,65.768,71.096,273.25,293.09,49.35
2026-09-17 05:45:00,9.9677,10.0182,9.7261,64.366,65.51,70.006,271.07,288.33,49.34
2026-09-17 06:00:00,10.0506,9.9627,9.7052,65.183,62.324,69.388,259.82,285.22,49.59
2026-09-17 06:15:00,9.9773,9.9617,9.6723,63.796,61.286,67.875,257.26,284.12,49.45
2026-09-17 06:30:00,10.017,9.9038,9.6749,61.901,60.082,67.932,261.82,280.26,49.41
2026-09-17 06:45:00,10.0087,10.0221,9.7153,62.175,61.342,67.308,255.51,275.23,49.34
2026-09-17 07:00:00,9.9916,9.9743,9.5906,63.691,60.393,65.773,255.24,276.32,49.59
2026-09-17 07:15:00,10.0161,10.0775,9.6558,60.957,63.004,68.461,258.3,279.57,49.34
2026-09-17 07:30:00,10.0008,9.9985,9.6664,62.106,61.462,66.592,257.78,271.8,49.07
2026-09-17 07:45:00,10.0054,9.9952,9.8061,62.868,61.016,66.401,258.07,275.11,49.51
2026-09-17 08:00:00,9.987,9.9873,9.6903,64.199,62.404,66.834,256.91,277.42,49.77
2026-09-17 08:15:00,9.9869,9.9794,9.6578,63.905,62.829,68.887,260.68,282.77,49.69
2026-09-17 08:30:00,9.9728,9.9937,9.6885,66.05,64.129,68.334,265.5,286.35,49.6
2026-09-17 08:45:00,9.9789,10.0295,9.7278,65.152,65.092,71.085,267.58,287.39,49.77
2026-09-17 09:00:00,10.0405,10.0148,9.739,66.191,65.181,70.598,268.47,297.17,49.87
2026-09-17 09:15:00,9.9984,9.963,9.7414,69.189,66.796,72.818,280.42,301.77,49.68
2026-09-17 09:30:00,9.9667,10.0264,9.6601,71.292,68.748,73.97,282.21,307.46,50.09
2026-09-17 09:45:00,10.0206,9.9451,9.7699,71.192,69.013,76.346,291.89,313.74,50.27
2026-09-17 10:00:00,10.0113,10.0709,9.7089,73.223,69.342,78.097,296.62,324.29,49.48
2026-09-17 10:15:00,10.0538,10.0047,9.7726,75.814,73.105,81.047,303.86,329.13,49.94
2026-09-17 10:30:00,10.0051,10.0913,9.7639,76.516,75.417,83.034,312.97,338.01,50.77
2026-09-17 10:45:00,9.9912,10.0082,9.7431,77.206,77.673,83.148,317.94,341.23,50.7
2026-09-17 11:00:00,9.9769,9.9803,9.6335,79.151,77.899,84.605,326.83,348.93,50.63
2026-09-17 11:15:00,10.057,10.0533,9.7638,80.129,78.488,87.176,332.86,355.94,51.18
2026-09-17 11:30:00,9.9861,9.9899,9.72,81.027,80.91,87.571,331.71,361.6,50.87
2026-09-17 11:45:00,10.0437,9.9962,9.6856,80.706,81.237,87.72,333.91,360.4,51.41
2026-09-17 12:00:00,10.0233,9.9603,9.719,83.164,80.589,88.452,338.54,363.45,51.44
2026-09-17 12:15:00,10.0224,10.0596,9.6795,82.099,80.352,86.806,337.11,362.03,51.84
2026-09-17 12:30:00,10.0388,9.9762,9.6641,81.484,79.847,87.063,334.16,358.81,51.39
2026-09-17 12:45:00,10.0178,10.0608,9.6514,81.245,79.536,87.332,333.7,354.4,51.96
2026-09-17 13:00:00,10.0169,9.9666,9.7345,80.42,77.787,83.897,327.62,349.97,51.62
2026-09-17 13:15:00,10.0192,10.0015,9.7477,78.709,77.722,83.214,313.23,345.18,51.69
2026-09-17 13:30:00,10.0236,10.0245,9.6817,77.691,75.342,79.999,313.68,339.9,51.83
2026-09-17 13:45:00,10.0011,9.9786,9.652,74.843,73.839,78.683,302.35,329.28,52.03
2026-09-17 14:00:00,10.0078,10.0612,9.7279,72.583,72.271,77.239,298.26,325.15,52.22
2026-09-17 14:15:00,9.9849,10.0212,9.7461,72.772,68.783,76.229,294.31,313.31,52.42
2026-09-17 14:30:00,9.956,9.9429,9.6524,71.305,67.781,73.401,286.9,307.89,51.97
2026-09-17 14:45:00,10.0073,10.0274,9.7185,67.848,66.915,70.651,277.14,297.86,51.67
2026-09-17 15:00:00,10.0216,9.9529,9.6608,66.489,64.111,70.733,271.14,294.82,51.68
2026-09-17 15:15:00,10.0192,9.9427,9.7534,65.301,65.099,69.571,266.79,285.68,51.89
2026-09-17 15:30:00,10.0131,10.001,9.7553,64.372,63.6,68.709,265.58,285.4,51.49
2026-09-17 15:45:00,10.0334,10.0592,9.737,63.942,61.442,66.92,252.95,273.43,51.81
2026-09-17 16:00:00,9.9783,10.0337,9.7166,62.779,60.054,66.026,256.98,275.15,51.71
2026-09-17 16:15:00,9.984,10.0405,9.6798,62.029,60.91,66.52,252.12,273.46,50.79
2026-09-17 16:30:00,10.0441,9.9892,9.7789,61.436,59.282,65.336,249.05,272.23,51.22
2026-09-17 16:45:00,9.985,9.9784,9.7028,60.54,58.8,63.824,249.83,263.67,50.98
2026-09-17 17:00:00,10.0584,9.9231,9.7036,59.262,59.915,63.401,239.38,257.62,50.75
2026-09-17 17:15:00,9.9555,9.9335,9.7094,59.103,58.488,62.344,244.47,258.1,51.24
2026-09-17 17:30:00,9.9831,10.0302,9.7037,58.375,58.098,64.59,241.19,260.45,50.41
2026-09-17 17:45:00,9.9608,9.9954,9.6561,59.489,56.738,62.825,241.57,262.87,50.39
2026-09-17 18:00:00,9.9569,9.9522,9.6406,57.861,58.578,62.182,242.72,258.62,50.14
2026-09-17 18:15:00,10.0367,9.9885,9.6816,59.156,59.252,62.656,246.37,260.77,50.44
2026-09-17 18:30:00,9.992,10.0651,9.6699,60.328,59.689,61.648,241.05,262.04,50.33
2026-09-17 18:45:00,9.909,9.9848,9.7396,60.403,58.839,62.349,243.37,259.96,50.17
2026-09-17 19:00:00,10.0224,9.9713,9.6497,59.986,57.924,63.012,242.62,255.86,50.08
2026-09-17 19:15:00,9.9913,9.9417,9.6854,60.005,57.354,63.672,246.38,267.27,50.08
2026-09-17 19:30:00,10.0034,10.0422,9.6709,57.78,58.745,63.094,242.26,263.2,50.29
2026-09-17 19:45:00,10.0474,10.0277,9.7288,59.076,58.518,63.194,241.06,257.17,50.04
2026-09-17 20:00:00,9.9409,10.0344,9.7401,59.697,58.896,63.656,239.57,259.26,50.02
2026-09-17 20:15:00,9.9648,9.9758,9.8059,62.104,58.009,63.921,245.05,263.37,50.65
2026-09-17 20:30:00,10.0198,9.9636,9.632,58.542,59.444,63.818,248.87,263.97,49.53
2026-09-17 20:45:00,9.9816,9.9806,9.7403,58.185,58.951,64.008,246.36,263.24,49.86
2026-09-17 21:00:00,9.9464,10.0129,9.6534,60.318,59.04,64.442,248.99,266.95,50.21
2026-09-17 21:15:00,9.9027,9.9931,9.7089,61.502,60.526,64.239,246.31,261.15,49.93
2026-09-17 21:30:00,10.013,10.0367,9.7154,60.809,60.295,63.555,247.3,268.12,50.3
2026-09-17 21:45:00,10.0017,9.9546,9.6572,60.593,61.153,64.134,253.94,266.28,50.18
2026-09-17 22:00:00,10.015,9.9589,9.7361,62.717,61.834,63.739,252.03,271.56,49.71
2026-09-17 22:15:00,10.0273,10.0356,9.7259,63.279,61.082,65.513,254.01,271.67,49.66
2026-09-17 22:30:00,10.035,10.0142,9.7096,62.856,61.778,66.94,262.58,277.89,49.28
2026-09-17 22:45:00,10.0039,9.9689,9.7667,64.956,65.068,66.805,268.44,278.74,50.48
2026-09-17 23:00:00,9.9965,10.0233,9.6704,65.329,62.511,68.272,260.21,285.01,49.2
2026-09-17 23:15:00,9.9226,10.0278,9.6741,66.841,62.488,70.052,266.04,286.43,49.55
2026-09-17 23:30:00,9.9999,9.9657,9.6636,68.224,64.449,71.03,271.5,294.9,49.94
2026-09-17 23:45:00,10.0441,9.9974,9.7016,69.133,67.175,73.067,279.29,302.76,49.93
2026-09-18 00:00:00,10.0346,9.9949,9.7186,69.423,68.388,74.573,282.36,303.58,49.9
2026-09-18 00:15:00,9.9417,10.0405,9.721,72.325,70.61,74.558,285.71,313.18,49.93
2026-09-18 00:30:00,9.9491,10.0528,9.6274,72.36,70.804,75.101,298.49,311.43,50.19
2026-09-18 00:45:00,9.9775,9.9919,9.691,72.613,73.183,79.463,296.06,322.55,50.22
2026-09-18 01:00:00,9.9632,10.011,9.7408,74.905,71.887,79.362,300.71,327.85,50.15
2026-09-18 01:15:00,10.0276,9.9551,9.7295,75.579,73.665,80.523,309.32,331.55,50.55
2026-09-18 01:30:00,9.9411,10.0071,9.7823,77.194,75.877,82.9,311.32,334.29,50.04
2026-09-18 01:45:00,10.0293,10.0105,9.7005,79.09,74.546,82.64,311.48,338.1,50.66
2026-09-18 02:00:00,10.0051,10.0158,9.7367,78.866,77.162,82.189,320.94,340.16,50.71
2026-09-18 02:15:00,10.0609,10.0093,9.6642,79.397,76.847,84.184,320.7,344.92,51.07
2026-09-18 02:30:00,9.9949,9.9349,9.7357,78.493,78.44,83.618,319.99,342.55,50.97
2026-09-18 02:45:00,10.0334,10.046,9.7885,76.927,76.802,83.227,320.58,340.86,50.97
2026-09-18 03:00:00,9.9406,10.026,9.7785,78.98,76.203,83.892,317.77,340.59,51.6
2026-09-18 03:15:00,10.0033,9.9634,9.7221,78.061,75.965,82.893,313.39,344.39,51.34
2026-09-18 03:30:00,9.9763,10.0133,9.763,76.268,74.698,80.002,310.42,336.84,51.81
2026-09-18 03:45:00,9.9842,10.0427,9.6931,76.615,75.313,82.015,312.46,326.04,51.37
2026-09-18 04:00:00,9.9469,10.0104,9.6238,74.685,72.435,80.266,302.72,329.37,51.62
2026-09-18 04:15:00,9.9508,9.9924,9.6992,73.336,72.905,77.962,299.35,322.63,51.93
2026-09-18 04:30:00,10.0033,10.0235,9.7048,71.786,71.751,77.067,296.68,314.23,51.44
2026-09-18 04:45:00,9.9692,9.9526,9.6691,71.361,69.16,75.187,290.66,312.45,51.59
2026-09-18 05:00:00,10.0344,9.9651,9.7773,69.295,68.156,74.096,283.42,301.96,50.98
2026-09-18 05:15:00,10.0032,10.0295,9.7129,68.83,66.869,72.522,278.79,297.87,51.69
2026-09-18 05:30:00,10.0242,10.0343,9.7322,69.565,68.032,70.994,267.7,298.12,51.64
2026-09-18 05:45:00,10.0497,10.0484,9.5954,66.914,64.912,71.311,264.33,289.29,51.42
2026-09-18 06:00:00,10.035,9.9801,9.695,64.05,64.044,70.646,267.16,283.58,51.43
2026-09-18 06:15:00,9.9876,10.0388,9.7195,64.244,62.472,68.935,265.28,282.1,51.5
2026-09-18 06:30:00,10.054,9.9607,9.7014,63.466,60.842,67.0,256.78,280.17,51.85
2026-09-18 06:45:00,9.9934,10.0258,9.7595,62.491,62.851,66.981,257.43,281.44,51.05
2026-09-18 07:00:00,9.9572,9.9999,9.7072,63.021,61.055,64.844,257.21,275.61,51.06
2026-09-18 07:15:00,10.0344,9.9974,9.7105,62.102,61.232,65.572,255.8,275.03,50.64
2026-09-18 07:30:00,9.5197,9.4207,9.0969,133.008,133.593,139.474,253.64,278.5,50.98
2026-09-18 07:45:00,9.483,9.5327,9.0787,135.015,131.8,140.608,255.88,279.32,51.17
2026-09-18 08:00:00,9.4146,9.5432,9.0667,137.786,134.456,143.688,255.63,273.46,50.75
2026-09-18 08:15:00,9.4625,9.5332,9.0702,136.45,135.55,143.958,258.32,282.1,50.66
2026-09-18 08:30:00,9.4596,9.4967,9.116,138.478,137.413,149.449,265.81,292.16,50.8
2026-09-18 08:45:00,9.5093,9.4689,9.1202,141.194,139.937,149.522,269.5,286.76,50.9
2026-09-18 09:00:00,9.4889,9.4898,9.0901,142.261,139.57,152.914,269.41,294.61,50.56
2026-09-18 09:15:00,9.4422,9.5324,9.0745,149.216,145.39,157.463,279.52,299.91,50.83
2026-09-18 09:30:00,10.0329,9.9947,9.6985,71.253,70.146,73.531,284.64,308.86,50.88
2026-09-18 09:45:00,9.9511,9.9928,9.6887,72.6,70.304,75.994,291.48,315.14,51.25
2026-09-18 10:00:00,9.9661,10.0303,9.7425,73.473,71.856,78.425,296.21,322.92,50.66
2026-09-18 10:15:00,10.0028,10.0172,9.7132,75.288,73.648,80.295,301.52,326.26,50.82
2026-09-18 10:30:00,9.9558,9.9856,9.7375,76.6,75.966,82.487,318.1,337.89,51.04
2026-09-18 10:45:00,10.0584,10.0261,9.6376,77.203,75.124,82.769,316.28,339.71,51.46
2026-09-18 11:00:00,9.954,9.9775,9.7164,81.712,78.22,84.493,318.33,352.02,51.09
2026-09-18 11:15:00,10.0368,9.9971,9.705,79.624,78.657,86.573,326.54,356.26,51.6
2026-09-18 11:30:00,10.0244,9.9855,9.7222,82.205,79.212,85.867,334.6,359.48,51.1
2026-09-18 11:45:00,9.9995,10.0279,9.659,82.045,79.164,87.232,337.79,363.3,51.67
2026-09-18 12:00:00,9.9584,9.9745,9.6739,81.936,81.264,86.315,331.59,361.26,52.53
2026-09-18 12:15:00,9.9916,10.0321,9.6425,81.487,80.284,87.084,339.28,362.03,52.44
2026-09-18 12:30:00,10.0181,9.9592,9.7109,82.738,79.8,87.93,331.82,356.87,52.26
2026-09-18 12:45:00,9.9598,9.9648,9.7483,81.203,79.042,86.285,334.1,354.01,52.26
2026-09-18 13:00:00,10.0073,9.9692,9.6834,78.421,78.326,84.636,326.62,347.79,52.46
2026-09-18 13:15:00,10.0358,9.9284,9.6416,77.892,75.561,82.923,318.62,342.11,52.43
2026-09-18 13:30:00,9.9726,9.9974,9.6816,76.605,77.302,81.246,312.96,337.38,52.82
2026-09-18 13:45:00,10.0939,9.9828,9.7252,75.012,72.82,81.251,308.87,327.49,52.8
2026-09-18 14:00:00,10.0125,10.0374,9.724,72.41,73.204,76.022,295.81,318.2,52.21
2026-09-18 14:15:00,9.9626,10.0297,9.6912,72.126,71.317,77.963,288.41,314.13,52.04
2026-09-18 14:30:00,10.0239,9.9908,9.6906,71.126,69.278,75.136,283.77,309.16,52.68
2026-09-18 14:45:00,10.0084,10.0055,9.7238,68.409,68.051,73.821,273.85,300.45,52.44
2026-09-18 15:00:00,10.0224,9.9694,9.7408,67.161,66.497,69.542,280.28,291.68,52.29
2026-09-18 15:15:00,10.0108,9.9787,9.7125,65.368,64.611,68.207,267.21,289.32,52.2
2026-09-18 15:30:00,10.0151,9.991,9.7317,63.084,63.419,69.727,264.24,280.56,51.46
2026-09-18 15:45:00,10.0189,9.9671,9.7378,63.508,61.696,67.316,261.12,277.54,51.28
2026-09-18 16:00:00,9.9823,10.0157,9.7076,62.153,59.653,66.985,257.76,275.83,51.69
2026-09-18 16:15:00,10.0326,9.9788,9.7138,62.099,61.585,65.768,252.89,273.18,51.32
2026-09-18 16:30:00,10.0356,9.9888,9.702,61.211,61.301,65.98,249.31,269.89,51.21
2026-09-18 16:45:00,9.9559,9.961,9.7059,61.356,59.65,64.066,246.31,266.45,50.84
2026-09-18 17:00:00,9.9548,10.0002,9.7841,59.084,58.465,62.778,244.77,258.49,51.55
2026-09-18 17:15:00,9.9488,9.9909,9.7002,58.843,59.407,62.851,241.66,262.31,51.27
2026-09-18 17:30:00,9.9126,9.9562,9.6533,60.159,59.939,63.681,244.01,266.25,50.63
2026-09-18 17:45:00,9.9634,9.9785,9.6817,58.021,58.244,63.134,242.71,263.69,51.0
2026-09-18 18:00:00,9.9825,10.0147,9.6565,59.762,58.7,63.518,248.21,261.49,51.08
2026-09-18 18:15:00,9.9644,10.0972,9.758,59.686,58.741,64.345,243.63,258.56,50.73
2026-09-18 18:30:00,9.9845,10.0194,9.6264,59.562,58.575,65.019,242.04,258.05,50.87
2026-09-18 18:45:00,9.9928,9.9844,9.7177,58.647,59.028,63.152,240.23,259.79,50.28
2026-09-18 19:00:00,10.0569,10.0568,9.7098,59.509,57.423,64.155,240.72,260.57,50.21
2026-09-18 19:15:00,9.9841,9.9867,9.7215,61.206,56.09,63.007,244.51,263.49,50.25
2026-09-18 19:30:00,10.0199,9.9858,9.7024,61.453,58.193,63.624,248.56,260.68,49.95
2026-09-18 19:45:00,9.4532,9.487,9.081,127.499,126.187,136.901,241.56,259.48,51.01
2026-09-18 20:00:00,9.5122,9.4898,9.0946,128.181,125.086,136.068,246.5,261.81,49.96
2026-09-18 20:15:00,9.5106,9.4788,8.987,129.449,126.576,134.22,245.81,264.06,49.08
2026-09-18 20:30:00,9.4902,9.4985,9.161,129.703,126.969,136.051,241.29,259.59,50.2
2026-09-18 20:45:00,9.4794,9.5117,8.9811,129.182,127.136,135.956,245.64,265.34,49.56
2026-09-18 21:00:00,9.4701,9.4866,9.0608,129.956,127.348,137.032,242.57,266.79,50.06
2026-09-18 21:15:00,9.4681,9.483,9.0692,129.647,129.313,137.282,247.11,268.53,49.52
2026-09-18 21:30:00,9.4756,9.4853,9.0385,131.856,129.788,139.391,253.33,265.33,49.84
2026-09-18 21:45:00,9.9542,9.993,9.7007,61.834,60.467,64.617,245.38,270.2,50.16
2026-09-18 22:00:00,9.9828,9.9937,9.6874,61.632,60.462,63.731,257.1,268.1,49.98
2026-09-18 22:15:00,9.9769,9.9964,9.713,62.395,61.629,64.987,255.5,268.9,50.32
2026-09-18 22:30:00,9.9788,9.9734,9.7338,62.886,62.772,67.019,256.91,278.18,49.62
2026-09-18 22:45:00,10.0643,10.0457,9.7134,63.149,63.018,65.725,265.21,279.44,49.37
2026-09-18 23:00:00,10.0039,10.0463,9.6333,63.197,64.993,67.632,269.62,283.73,49.81
2026-09-18 23:15:00,9.9829,10.0251,9.6858,66.13,65.984,69.678,268.78,287.47,50.24
2026-09-18 23:30:00,9.9744,9.979,9.6832,67.416,64.128,71.502,277.69,297.78,49.97
2026-09-18 23:45:00,9.9909,9.9576,9.6789,69.204,64.52,75.538,275.01,301.41,50.53
2026-09-19 00:00:00,10.0266,10.0174,9.6788,68.729,68.11,73.475,280.53,305.68,49.72
2026-09-19 00:15:00,10.0892,9.9549,9.7284,71.527,70.209,75.849,290.06,311.0,50.35
2026-09-19 00:30:00,9.9735,10.0122,9.7411,72.879,69.518,75.464,290.73,316.41,50.01
2026-09-19 00:45:00,9.9172,9.9262,9.7166,74.559,70.301,78.825,301.69,328.05,50.14
2026-09-19 01:00:00,9.9576,10.0255,9.6991,73.548,73.685,78.577,301.87,327.86,50.83
2026-09-19 01:15:00,9.9932,10.0197,9.6857,77.221,73.804,79.566,309.17,334.27,50.69
2026-09-19 01:30:00,10.0252,9.9914,9.6744,77.008,74.064,82.288,312.18,329.77,50.44
2026-09-19 01:45:00,10.0207,10.0389,9.6931,78.617,75.33,82.66,316.46,332.3,50.66
2026-09-19 02:00:00,9.9916,9.9734,9.723,79.126,76.393,84.146,325.67,342.57,50.83
2026-09-19 02:15:00,10.0089,10.0544,9.6108,79.281,78.94,83.617,320.67,344.47,51.96
2026-09-19 02:30:00,10.0364,9.982,9.6965,79.65,77.826,83.635,323.21,350.21,51.06
2026-09-19 02:45:00,9.979,9.9848,9.6226,76.706,76.39,84.238,323.28,338.67,50.98
2026-09-19 03:00:00,10.019,10.0273,9.6754,77.5,76.288,83.36,317.29,343.41,51.48
2026-09-19 03:15:00,9.9581,10.0422,9.6871,77.437,76.278,81.285,320.67,340.01,51.41
2026-09-19 03:30:00,9.9866,10.0212,9.7397,75.133,74.566,81.896,312.1,337.27,51.09
2026-09-19 03:45:00,10.047,9.9908,9.6911,76.059,73.993,80.344,310.41,336.01,51.36
2026-09-19 04:00:00,10.0213,9.9636,9.7193,73.704,74.35,78.787,302.0,329.39,51.32
2026-09-19 04:15:00,9.9649,9.9951,9.7313,74.616,72.835,77.498,306.04,321.47,51.86
2026-09-19 04:30:00,9.9314,10.0293,9.7059,72.902,69.931,76.776,290.53,321.21,51.42
2026-09-19 04:45:00,10.0327,10.0442,9.6984,70.977,68.256,74.127,291.35,314.36,51.41
2026-09-19 05:00:00,10.0126,10.043,9.7454,69.047,68.373,72.716,288.15,306.98,51.46
2026-09-19 05:15:00,9.9873,10.0093,9.7902,67.679,66.879,72.19,274.2,299.43,52.08
2026-09-19 05:30:00,9.9614,10.0147,9.6072,66.795,66.406,69.918,274.64,293.34,51.12
2026-09-19 05:45:00,9.9855,9.9876,9.6966,64.695,65.438,68.444,271.45,286.86,51.46
2026-09-19 06:00:00,9.9464,10.0031,9.7091,63.77,62.739,69.717,265.5,284.97,51.5
2026-09-19 06:15:00,9.9958,10.0507,9.7538,63.526,63.481,69.7,263.67,280.47,51.78
2026-09-19 06:30:00,9.9535,10.0293,9.7049,63.067,61.506,66.977,255.32,278.53,51.52
2026-09-19 06:45:00,9.9868,10.0195,9.6258,61.883,62.775,68.67,257.31,272.63,51.6
2026-09-19 07:00:00,10.0137,10.0788,9.7219,63.602,61.605,65.93,256.62,277.89,50.79
2026-09-19 07:15:00,9.438,9.5313,9.0891,134.513,132.107,142.057,257.54,270.84,50.73
2026-09-19 07:30:00,9.4588,9.5363,9.097,135.586,133.911,143.338,262.99,277.22,50.87
2026-09-19 07:45:00,9.5139,9.4935,9.0579,137.33,132.755,142.702,260.04,275.01,51.36
2026-09-19 08:00:00,9.4302,9.4816,9.0068,135.245,133.771,145.215,253.89,277.16,51.04
2026-09-19 08:15:00,9.5057,9.5532,9.0845,139.484,135.59,145.353,263.92,280.98,50.81
2026-09-19 08:30:00,9.51,9.5235,9.0161,139.514,136.56,147.949,259.64,282.15,50.69
2026-09-19 08:45:00,9.4835,9.5182,9.0305,140.944,139.075,151.394,268.95,285.38,50.29
2026-09-19 09:00:00,9.4749,9.5153,9.0562,145.61,141.589,154.307,271.7,291.96,50.3
2026-09-19 09:15:00,9.9982,9.97,9.6832,69.614,67.626,70.571,282.24,302.76,51.16
2026-09-19 09:30:00,10.0576,9.989,9.722,71.096,68.349,75.35,285.57,308.76,51.08
2026-09-19 09:45:00,9.9643,10.0485,9.6552,71.986,71.152,76.095,287.51,319.17,50.23
2026-09-19 10:00:00,10.0072,10.0401,9.6508,74.112,71.601,76.659,297.91,318.25,50.96
2026-09-19 10:15:00,10.0223,10.0088,9.7249,75.56,73.704,80.227,311.93,327.43,51.03
2026-09-19 10:30:00,9.9874,9.9433,9.7569,75.174,76.111,82.038,315.94,338.49,51.14
2026-09-19 10:45:00,9.9856,9.9848,9.7252,77.847,76.777,82.913,321.03,346.42,51.11
2026-09-19 11:00:00,9.9536,9.9631,9.661,79.182,77.564,85.453,325.06,347.18,50.62
2026-09-19 11:15:00,9.9408,10.0181,9.72,81.162,78.275,85.835,337.41,356.28,51.6
2026-09-19 11:30:00,9.9563,10.0041,9.709,81.026,80.207,85.934,335.84,357.39,52.21
2026-09-19 11:45:00,10.0539,9.9962,9.6919,82.2,79.614,87.843,335.18,363.42,52.21
2026-09-19 12:00:00,9.9841,9.9672,9.6962,82.297,80.043,88.019,335.39,359.96,51.84
