timestamp,voltage_a,voltage_b,voltage_c,current_a,current_b,current_c,power,load,temperature
2026-09-18 02:00:00,10.0247,10.0235,9.9301,79.494,77.612,82.439,318.13,341.05,50.56
2026-09-18 02:15:00,10.0187,10.0297,10.0352,77.973,78.039,84.344,317.35,347.06,51.13
2026-09-18 02:30:00,10.0173,10.0055,10.0361,78.84,77.187,83.472,324.42,345.2,51.53
2026-09-18 02:45:00,10.0453,10.039,10.014,78.146,76.082,83.129,320.82,341.51,51.1
2026-09-18 03:00:00,9.9918,10.0362,10.0023,78.0,75.642,81.487,317.89,343.23,51.18
2026-09-18 03:15:00,10.0505,10.0038,10.0654,77.447,76.108,84.185,318.75,343.61,51.98
2026-09-18 03:30:00,9.9339,10.0032,9.9621,75.102,75.865,81.262,313.02,338.26,51.41
2026-09-18 03:45:00,10.0079,9.9502,10.0079,75.447,73.524,79.91,310.33,333.87,52.12
2026-09-18 04:00:00,10.0135,10.0005,9.9908,74.247,74.021,79.118,299.87,327.25,51.28
2026-09-18 04:15:00,10.0492,10.0209,10.0238,74.34,72.02,78.829,297.34,324.57,51.84
2026-09-18 04:30:00,9.9604,9.9841,9.9797,71.429,72.805,76.023,293.64,318.7,52.02
2026-09-18 04:45:00,9.9888,9.979,9.9776,70.523,69.841,75.363,292.3,315.47,51.96
2026-09-18 05:00:00,10.0075,10.0335,9.9862,69.179,68.081,73.207,282.81,304.04,51.57
2026-09-18 05:15:00,9.9872,10.0016,10.0169,68.168,68.914,70.969,273.97,300.19,51.36
2026-09-18 05:30:00,10.005,9.9456,9.9433,67.972,65.136,70.16,270.91,294.36,51.79
2026-09-18 05:45:00,10.0611,9.9867,10.0341,64.694,65.17,70.553,268.18,294.87,50.99
2026-09-18 06:00:00,9.9476,9.9852,10.0063,64.836,64.167,69.684,265.05,288.67,51.77
2026-09-18 06:15:00,10.0511,9.9773,10.0177,65.073,64.308,68.237,258.95,285.12,51.83
2026-09-18 06:30:00,10.0072,9.9944,10.0515,64.086,63.742,67.533,259.12,278.17,51.16
2026-09-18 06:45:00,9.9804,9.9939,10.0302,62.932,62.663,67.259,252.74,273.93,51.06
2026-09-18 07:00:00,10.02,10.0141,9.973,60.748,62.133,65.168,255.35,277.31,51.07
2026-09-18 07:15:00,9.9981,9.9636,9.9324,63.907,59.603,66.572,258.71,276.56,51.38
2026-09-18 07:30:00,9.9286,10.0789,10.0369,63.519,62.168,66.369,255.11,272.59,51.64
2026-09-18 07:45:00,9.9659,10.0251,9.9758,63.232,61.69,66.128,252.04,276.73,51.37
2026-09-18 08:00:00,9.9884,10.0059,10.0007,62.36,63.621,68.448,255.8,274.41,50.93
2026-09-18 08:15:00,9.9951,10.028,10.0817,63.425,61.933,69.199,261.26,281.64,50.78
2026-09-18 08:30:00,10.0261,9.9887,9.9878,66.096,62.361,68.079,263.68,283.12,50.39
2026-09-18 08:45:00,10.0043,10.0033,10.0461,66.712,64.169,69.238,264.6,288.16,50.87
2026-09-18 09:00:00,10.0031,9.9743,10.0268,66.564,66.571,70.188,271.7,298.23,50.39
2026-09-18 09:15:00,9.9789,10.0079,10.0099,69.029,67.955,73.109,278.73,298.45,51.23
2026-09-18 09:30:00,10.0116,10.0196,10.018,69.122,69.032,72.945,293.43,301.71,50.98
2026-09-18 09:45:00,9.9819,10.0139,10.0374,71.746,69.523,75.879,297.04,312.53,51.01
2026-09-18 10:00:00,10.0265,10.0306,10.0099,73.8,72.834,76.99,295.5,324.44,51.16
2026-09-18 10:15:00,9.9338,9.9976,10.0456,76.394,73.855,79.032,303.38,328.22,51.04
2026-09-18 10:30:00,10.0413,10.012,10.0246,75.105,73.705,82.932,311.89,338.53,50.46
2026-09-18 10:45:00,9.9269,10.0618,10.0215,79.903,76.447,83.025,321.38,347.41,51.12
2026-09-18 11:00:00,9.9741,9.9875,10.0726,81.337,76.727,86.082,324.24,348.37,51.3
2026-09-18 11:15:00,10.026,9.9765,9.9999,81.599,79.708,84.842,329.62,351.41,51.32
2026-09-18 11:30:00,9.9402,9.9795,10.007,80.302,80.268,86.543,336.26,362.9,50.95
2026-09-18 11:45:00,9.9949,9.9514,10.0298,82.174,79.858,86.057,335.73,361.73,51.94
2026-09-18 12:00:00,9.9931,10.0163,9.9942,81.419,82.331,87.686,336.29,360.92,51.93
2026-09-18 12:15:00,9.9946,9.977,10.0045,82.877,80.548,88.134,342.37,364.48,51.79
2026-09-18 12:30:00,9.9583,10.025,10.0376,82.911,79.597,88.911,336.43,359.16,52.72
2026-09-18 12:45:00,9.9571,9.9812,9.9628,82.856,81.416,87.929,334.55,358.21,52.22
2026-09-18 13:00:00,10.0191,10.0164,9.9537,81.8,81.084,86.81,334.14,355.93,52.17
2026-09-18 13:15:00,9.9578,9.9907,10.0008,80.702,78.535,85.703,328.29,350.59,52.71
2026-09-18 13:30:00,9.9949,9.9985,9.9601,78.251,77.525,82.264,325.02,344.46,52.23
2026-09-18 13:45:00,10.0117,9.9572,10.0123,77.837,76.672,83.359,316.53,338.31,52.89
2026-09-18 14:00:00,10.0233,9.9466,10.0129,75.383,76.591,81.415,312.71,338.75,52.55
2026-09-18 14:15:00,9.9499,10.0502,9.9404,73.859,73.399,80.03,304.29,327.9,52.55
2026-09-18 14:30:00,9.9435,9.9894,9.9844,72.906,72.52,78.566,298.69,324.43,52.46
2026-09-18 14:45:00,9.9459,9.9814,9.9611,71.888,70.682,75.528,288.51,313.76,51.99
2026-09-18 15:00:00,10.0133,9.9765,9.895,70.428,69.067,75.998,282.71,313.03,52.65
2026-09-18 15:15:00,9.9377,9.9884,9.9403,70.73,68.517,74.413,286.25,301.73,51.98
2026-09-18 15:30:00,10.0035,9.9666,9.9777,70.671,67.889,72.998,279.83,301.12,52.25
2026-09-18 15:45:00,9.9467,9.93,10.0415,67.444,66.588,72.759,280.82,295.62,52.04
2026-09-18 16:00:00,9.9492,9.9587,9.9262,66.96,64.886,70.057,281.01,295.03,51.98
2026-09-18 16:15:00,9.9411,9.9959,9.8711,66.869,65.602,71.153,270.15,293.95,51.75
2026-09-18 16:30:00,9.9198,9.9884,10.0124,67.865,64.637,70.569,276.7,293.27,51.82
2026-09-18 16:45:00,9.9626,9.9467,9.9278,64.824,64.715,70.277,268.79,294.65,51.65
2026-09-18 17:00:00,9.8957,9.9062,9.9287,65.359,65.073,68.899,263.2,287.06,51.79
2026-09-18 17:15:00,9.9665,10.0015,9.9375,65.8,65.689,71.353,268.0,285.83,52.03
2026-09-18 17:30:00,9.99,9.9251,9.9795,67.818,64.734,70.098,265.15,293.05,51.55
2026-09-18 17:45:00,9.8903,9.9349,9.979,65.294,64.113,71.14,270.1,292.12,50.55
2026-09-18 18:00:00,9.9829,9.9175,9.9263,67.606,64.772,69.265,265.05,292.98,52.18
2026-09-18 18:15:00,9.9129,9.9852,9.8963,66.978,65.878,71.397,269.44,292.04,50.98
2026-09-18 18:30:00,9.9218,9.9695,9.939,66.074,63.925,71.725,274.93,296.27,51.83
2026-09-18 18:45:00,9.8604,9.9213,9.8925,67.223,65.107,71.159,279.78,294.43,51.38
2026-09-18 19:00:00,9.8579,9.9314,9.9091,67.405,67.754,71.232,270.97,296.65,51.52
2026-09-18 19:15:00,9.9051,9.9482,9.8905,68.73,66.279,72.675,274.68,296.34,51.88
2026-09-18 19:30:00,9.9055,9.9141,9.8721,69.054,66.889,73.503,275.14,299.43,51.2
2026-09-18 19:45:00,9.9581,9.9622,9.9187,69.427,67.563,70.947,281.5,300.43,50.91
2026-09-18 20:00:00,9.8975,9.8955,9.909,68.585,67.105,74.325,280.05,303.78,51.18
2026-09-18 20:15:00,9.9109,9.9714,9.8776,69.806,65.864,74.706,278.65,304.79,51.26
2026-09-18 20:30:00,9.9181,10.0049,9.9086,69.077,68.464,73.379,284.07,301.34,51.08
2026-09-18 20:45:00,9.9219,9.8948,9.8866,70.921,69.262,73.901,283.37,310.04,51.06
2026-09-18 21:00:00,9.8863,9.9291,9.9073,71.626,69.504,73.977,290.95,306.23,51.27
2026-09-18 21:15:00,9.9144,9.9667,9.9186,71.247,69.913,75.47,290.36,314.9,51.23
2026-09-18 21:30:00,9.9506,9.8738,9.8579,71.746,70.225,76.891,293.51,318.07,51.69
2026-09-18 21:45:00,9.9367,9.8617,9.8653,72.174,71.459,77.046,295.81,319.13,50.92
2026-09-18 22:00:00,9.9124,9.9114,9.8744,73.736,71.481,79.25,301.77,322.34,51.28
2026-09-18 22:15:00,9.9168,9.8776,9.9033,74.711,73.096,78.413,302.33,329.2,51.93
2026-09-18 22:30:00,9.8349,9.9541,9.8951,75.916,74.29,80.617,309.59,335.17,51.84
2026-09-18 22:45:00,9.8834,9.9289,9.8908,77.159,76.105,82.237,313.59,341.24,51.27
2026-09-18 23:00:00,9.9024,9.9348,9.8273,79.484,78.247,83.895,319.19,344.23,52.15
2026-09-18 23:15:00,9.899,9.86,9.899,79.64,77.655,85.79,329.44,349.39,51.97
2026-09-18 23:30:00,9.8538,9.9243,9.8338,81.345,80.397,88.457,335.63,359.2,52.07
2026-09-18 23:45:00,9.8874,9.8903,9.8756,84.005,80.826,89.316,342.41,364.19,51.6
2026-09-19 00:00:00,9.9063,9.826,9.8548,86.387,85.86,90.501,347.55,377.39,52.23
2026-09-19 00:15:00,9.8756,9.849,9.8157,88.091,85.34,94.013,352.34,387.71,52.51
2026-09-19 00:30:00,9.8476,9.8558,9.9066,90.067,86.789,94.789,363.02,386.65,52.17
2026-09-19 00:45:00,9.908,9.9074,9.8556,91.746,89.911,98.226,370.62,403.83,52.89
2026-09-19 01:00:00,9.866,9.9036,9.8962,93.778,89.522,97.74,375.09,403.19,53.09
2026-09-19 01:15:00,9.8878,9.8705,9.8512,94.741,93.304,100.694,387.02,413.32,53.11
2026-09-19 01:30:00,9.91,9.8443,9.8492,98.146,95.735,102.535,393.89,422.31,53.67
2026-09-19 01:45:00,9.8926,9.8832,9.8118,98.36,94.919,102.99,396.2,428.66,53.37
2026-09-19 02:00:00,9.8708,9.8904,9.7666,99.528,97.346,103.14,404.65,434.33,53.89
2026-09-19 02:15:00,9.7749,9.8948,9.8033,100.396,98.22,105.85,405.03,436.85,53.89
2026-09-19 02:30:00,9.8928,9.868,9.8597,102.332,99.945,107.235,408.29,442.91,54.17
2026-09-19 02:45:00,9.8407,9.8607,9.8673,101.636,97.019,107.501,415.77,439.44,54.57
2026-09-19 03:00:00,9.8303,9.8626,9.845,100.819,99.217,107.45,407.64,440.98,54.59
2026-09-19 03:15:00,9.8625,9.8946,9.7927,100.076,97.054,104.584,411.75,437.35,55.09
2026-09-19 03:30:00,9.8531,9.8041,9.8553,99.599,98.61,105.671,405.33,437.79,55.15
2026-09-19 03:45:00,9.8312,9.8263,9.8172,98.5,97.268,104.449,395.13,432.18,55.35
2026-09-19 04:00:00,9.7858,9.8123,9.7828,96.149,95.377,103.392,393.37,422.97,55.19
2026-09-19 04:15:00,9.7699,9.8675,9.8004,95.231,95.513,101.695,390.98,419.73,55.48
2026-09-19 04:30:00,9.7896,9.8777,9.7272,95.228,92.748,101.694,387.34,415.58,55.59
2026-09-19 04:45:00,9.8045,9.8537,9.7792,94.806,92.899,99.446,384.69,412.32,55.78
2026-09-19 05:00:00,9.8592,9.8104,9.8018,93.156,90.36,97.545,373.28,405.85,55.37
2026-09-19 05:15:00,9.8238,9.8616,9.6875,91.375,89.4,96.153,369.9,397.95,55.43
2026-09-19 05:30:00,9.7966,9.8377,9.7982,90.386,87.706,95.582,365.8,392.88,55.9
2026-09-19 05:45:00,9.7404,9.8133,9.847,86.687,87.655,94.877,358.96,390.39,55.67
2026-09-19 06:00:00,9.775,9.8528,9.7307,87.813,85.093,91.539,359.52,384.67,54.93
2026-09-19 06:15:00,9.8659,9.8223,9.7584,87.435,86.114,90.266,354.41,381.71,55.48
2026-09-19 06:30:00,9.8503,9.818,9.7793,86.377,84.919,93.933,346.64,376.37,55.8
2026-09-19 06:45:00,9.8029,9.8161,9.7621,85.471,82.853,91.742,350.75,373.04,55.93
2026-09-19 07:00:00,9.8024,9.8367,9.8061,85.153,83.536,91.353,352.78,371.96,55.14
2026-09-19 07:15:00,9.765,9.8224,9.82,86.576,84.793,91.278,351.76,378.46,55.29
2026-09-19 07:30:00,9.8301,9.827,9.8005,85.712,83.304,91.967,350.07,380.2,55.29
2026-09-19 07:45:00,9.8163,9.8007,9.7631,86.606,84.02,92.325,348.09,374.56,55.76
2026-09-19 08:00:00,9.8061,9.8224,9.8127,87.6,85.869,92.823,356.91,384.57,55.85
2026-09-19 08:15:00,9.8309,9.8024,9.8515,88.984,87.347,93.101,358.61,388.46,55.24
2026-09-19 08:30:00,9.8101,9.7782,9.8215,91.483,88.695,94.44,365.63,400.19,55.04
2026-09-19 08:45:00,9.8354,9.751,9.7426,92.389,88.862,98.221,375.86,400.55,55.14
2026-09-19 09:00:00,9.7962,9.8391,9.7591,93.542,91.859,100.391,381.91,413.14,55.71
2026-09-19 09:15:00,9.7791,9.8188,9.707,96.236,97.357,103.221,394.13,427.0,55.46
2026-09-19 09:30:00,9.7841,9.8871,9.7421,99.385,97.56,105.419,402.42,434.7,56.35
2026-09-19 09:45:00,9.69,9.8047,9.6995,101.273,98.868,107.933,410.65,447.5,55.74
2026-09-19 10:00:00,9.7416,9.7775,9.7614,105.381,102.204,109.923,425.26,459.03,55.95
2026-09-19 10:15:00,9.7881,9.7801,9.7729,107.836,105.399,113.84,432.08,472.29,56.28
2026-09-19 10:30:00,9.7453,9.7705,9.7721,110.232,106.786,117.518,448.9,478.76,56.23
2026-09-19 10:45:00,9.7708,9.7702,9.7215,113.26,107.712,117.56,455.75,493.79,56.65
2026-09-19 11:00:00,9.8129,9.7933,9.7011,113.836,114.645,121.759,468.41,508.57,57.0
2026-09-19 11:15:00,9.7292,9.7821,9.6864,117.716,115.962,123.99,478.35,515.35,57.72
2026-09-19 11:30:00,9.7851,9.7908,9.7704,117.733,115.427,125.529,475.63,522.6,57.13
2026-09-19 11:45:00,9.7868,9.7924,9.7026,119.466,118.052,126.294,482.62,524.15,57.47
2026-09-19 12:00:00,9.8138,9.7806,9.7552,120.422,118.219,127.285,492.51,528.03,58.31
