timestamp,voltage_a,voltage_b,voltage_c,current_a,current_b,current_c,power,load,temperature
2026-09-16 22:30:00,9.9723,10.0338,9.9783,61.147,61.519,64.615,252.39,276.9,38.03
2026-09-16 22:45:00,9.9272,10.0416,10.0772,65.366,62.163,66.364,263.61,280.99,38.23
2026-09-16 23:00:00,9.982,10.0066,9.951,64.875,63.04,67.305,269.95,283.17,38.96
2026-09-16 23:15:00,10.0317,9.988,9.9326,64.671,64.778,66.931,270.2,289.5,39.94
2026-09-16 23:30:00,10.0169,10.0267,10.0071,66.192,66.176,68.716,274.94,289.99,40.3
2026-09-16 23:45:00,9.9742,10.0096,9.963,67.675,66.857,70.052,282.27,298.32,40.67
2026-09-17 00:00:00,10.0242,10.0025,9.9996,69.532,68.21,71.254,289.14,304.31,41.52
2026-09-17 00:15:00,9.9714,10.0162,10.0153,72.646,69.71,71.159,292.61,312.77,41.95
2026-09-17 00:30:00,10.0162,10.0309,10.0336,72.37,71.874,75.785,301.09,316.5,42.02
2026-09-17 00:45:00,9.9855,10.0271,10.0294,72.939,72.14,75.609,299.45,325.64,42.76
2026-09-17 01:00:00,10.005,9.9826,9.9977,75.903,70.307,74.812,301.62,323.36,43.67
2026-09-17 01:15:00,10.0041,9.9758,10.0323,77.967,74.775,76.14,309.47,328.28,43.47
2026-09-17 01:30:00,10.0107,10.0085,10.0088,77.303,74.093,77.933,310.89,334.8,44.42
2026-09-17 01:45:00,10.0575,9.9686,10.0699,77.826,75.354,78.964,319.06,340.45,44.57
2026-09-17 02:00:00,10.0607,10.0357,10.0132,77.749,76.502,80.838,319.29,341.3,45.35
2026-09-17 02:15:00,9.9749,9.9941,10.0329,77.823,76.314,81.429,317.62,347.56,45.58
2026-09-17 02:30:00,10.016,10.0041,10.04,78.887,77.68,80.296,321.65,344.59,46.48
2026-09-17 02:45:00,10.0117,10.0543,9.9908,78.573,76.579,79.723,325.14,345.13,46.87
2026-09-17 03:00:00,9.9621,10.043,9.9871,77.89,77.081,80.651,316.38,345.67,46.68
2026-09-17 03:15:00,10.002,10.0593,9.9923,78.319,77.13,80.484,314.29,342.09,46.89
2026-09-17 03:30:00,9.9618,10.064,10.0427,77.681,74.642,78.749,313.43,338.5,47.24
2026-09-17 03:45:00,9.9505,9.9986,10.0193,76.395,74.361,80.693,306.31,328.58,47.65
2026-09-17 04:00:00,9.9833,9.99,10.0325,74.563,74.231,77.107,301.99,325.75,48.46
2026-09-17 04:15:00,9.9838,10.0067,10.0293,74.45,71.718,74.889,298.16,319.95,48.26
2026-09-17 04:30:00,9.9213,9.962,10.0108,72.602,70.845,73.242,293.53,313.43,48.35
2026-09-17 04:45:00,10.0352,9.989,10.0136,70.934,68.194,72.547,290.56,314.43,48.38
2026-09-17 05:00:00,10.0185,10.0072,9.9838,69.833,69.057,70.812,284.92,307.33,48.74
2026-09-17 05:15:00,10.0038,10.0607,9.9525,68.842,67.981,69.896,281.35,301.12,48.72
2026-09-17 05:30:00,10.0362,10.0019,10.0004,67.738,66.335,68.368,272.12,290.32,48.89
2026-09-17 05:45:00,9.9725,10.0308,10.028,65.686,65.056,68.865,268.8,290.01,49.51
2026-09-17 06:00:00,9.9813,10.0435,9.9583,64.108,64.456,68.542,260.04,285.89,49.22
2026-09-17 06:15:00,9.9697,9.9907,9.9791,63.987,63.478,65.193,266.38,278.42,49.2
2026-09-17 06:30:00,10.0232,9.9994,10.0479,64.577,64.942,64.855,257.37,277.15,49.74
2026-09-17 06:45:00,10.0291,10.0706,9.9835,63.297,63.044,66.431,259.46,277.3,49.55
2026-09-17 07:00:00,9.9669,10.0092,10.0134,62.179,60.504,63.863,258.27,266.92,49.67
2026-09-17 07:15:00,10.0674,10.0247,10.0162,62.155,60.703,64.984,254.1,272.87,49.25
2026-09-17 07:30:00,10.0336,9.9735,10.0401,61.568,61.253,63.727,260.68,268.39,49.4
2026-09-17 07:45:00,10.1092,9.9999,10.0001,63.289,60.162,64.359,252.94,274.74,49.21
2026-09-17 08:00:00,9.9837,10.0315,9.9825,63.73,61.79,66.381,256.4,273.07,49.23
2026-09-17 08:15:00,10.0494,10.0621,9.9534,65.946,63.457,66.598,263.74,277.06,49.5
2026-09-17 08:30:00,9.9982,9.9638,10.1,65.616,65.232,66.397,262.76,280.87,49.38
2026-09-17 08:45:00,9.9658,9.9593,9.9332,66.84,63.566,69.322,265.37,289.17,49.17
2026-09-17 09:00:00,9.984,9.9254,9.9736,66.815,64.568,68.614,275.61,294.07,49.81
2026-09-17 09:15:00,10.0053,10.0055,10.0137,68.93,66.658,70.464,285.52,297.8,49.59
2026-09-17 09:30:00,9.9866,10.0011,9.988,68.473,70.892,74.147,285.58,306.23,49.32
2026-09-17 09:45:00,9.9847,10.0106,9.957,71.729,70.357,74.436,292.46,311.38,49.43
2026-09-17 10:00:00,10.0107,9.9422,9.9545,72.572,73.38,76.298,303.4,325.12,49.88
2026-09-17 10:15:00,9.9948,10.0039,9.9445,76.233,73.125,77.387,308.06,328.3,50.35
2026-09-17 10:30:00,10.0816,10.0009,9.9975,78.537,75.26,79.671,312.17,340.21,50.54
2026-09-17 10:45:00,10.0172,9.9618,10.0187,78.189,76.741,78.377,320.51,345.41,50.37
2026-09-17 11:00:00,10.0301,9.9523,9.9549,78.709,77.193,82.025,320.49,352.44,51.09
2026-09-17 11:15:00,9.9871,9.9577,9.964,81.021,79.302,81.558,329.18,354.57,51.23
2026-09-17 11:30:00,9.96,9.9926,10.0163,80.807,79.62,83.62,334.71,356.64,51.18
2026-09-17 11:45:00,10.0196,9.9611,9.9392,81.807,79.798,85.41,337.01,361.34,50.8
2026-09-17 12:00:00,9.9936,10.0645,9.9952,82.107,82.029,85.244,332.38,361.68,51.37
2026-09-17 12:15:00,9.9483,9.9459,9.9817,82.994,80.485,85.515,336.01,360.38,51.34
2026-09-17 12:30:00,10.0726,10.0858,9.9911,81.064,81.209,85.722,332.8,362.5,51.47
2026-09-17 12:45:00,10.0092,10.054,9.9857,81.886,79.943,83.292,332.79,352.31,51.52
2026-09-17 13:00:00,10.0331,9.9435,10.0388,79.117,77.159,81.972,323.77,341.16,51.73
2026-09-17 13:15:00,9.9906,10.0238,9.9979,77.863,77.712,81.504,319.42,340.73,51.96
2026-09-17 13:30:00,10.0326,9.9597,9.9762,78.745,76.224,79.229,306.3,340.04,51.75
2026-09-17 13:45:00,10.0249,9.9916,9.9875,75.061,73.227,77.887,310.32,330.68,51.65
2026-09-17 14:00:00,9.9931,10.0281,10.0573,75.045,73.106,75.429,302.35,318.34,51.94
2026-09-17 14:15:00,9.988,9.9337,10.0206,72.481,70.239,73.199,289.1,312.57,51.83
2026-09-17 14:30:00,9.989,9.9776,9.9707,69.803,70.015,71.951,280.59,304.2,52.12
2026-09-17 14:45:00,9.9936,9.9992,9.9456,68.986,66.448,71.087,278.12,297.77,51.91
2026-09-17 15:00:00,9.9484,10.0142,9.9977,67.325,65.647,68.13,267.77,295.11,51.8
2026-09-17 15:15:00,10.0294,9.975,9.9694,66.072,64.418,68.359,260.82,290.15,51.39
2026-09-17 15:30:00,9.9422,9.9503,10.0602,65.962,62.872,67.226,256.17,284.04,51.78
2026-09-17 15:45:00,9.9853,9.9962,10.0904,63.967,61.071,65.069,259.34,275.37,51.44
2026-09-17 16:00:00,10.0115,10.013,10.0242,61.985,62.298,64.553,256.29,271.15,51.44
2026-09-17 16:15:00,9.9923,10.0061,9.9813,61.53,60.951,64.392,254.05,271.08,51.1
2026-09-17 16:30:00,10.0055,10.0132,10.0423,60.617,59.55,62.702,246.56,270.28,51.14
2026-09-17 16:45:00,9.9847,10.0056,9.969,60.534,58.92,62.459,254.52,268.56,51.0
2026-09-17 17:00:00,9.9693,10.035,10.0293,58.964,59.216,61.795,243.51,260.76,51.2
2026-09-17 17:15:00,10.0279,10.0137,10.035,59.732,58.664,61.527,243.43,252.48,50.45
2026-09-17 17:30:00,10.0067,10.0294,10.0152,59.278,58.999,60.761,244.07,264.21,50.5
2026-09-17 17:45:00,10.0127,10.0118,9.9284,60.138,58.954,61.676,243.64,260.85,50.57
2026-09-17 18:00:00,9.9601,10.0444,9.9932,59.558,59.226,62.373,244.07,261.29,50.94
2026-09-17 18:15:00,9.9756,10.0135,10.0386,59.892,58.289,62.057,242.58,259.18,50.1
2026-09-17 18:30:00,9.9684,9.9971,9.9926,60.785,57.9,62.608,241.06,262.46,50.84
2026-09-17 18:45:00,10.0172,9.9699,10.0467,59.366,57.087,60.8,244.14,262.79,50.6
2026-09-17 19:00:00,9.9699,9.997,10.0055,59.254,58.669,63.325,238.87,260.56,49.92
2026-09-17 19:15:00,10.0166,10.0135,9.9785,60.725,59.747,61.892,240.01,261.0,50.34
2026-09-17 19:30:00,10.0077,9.9724,10.0558,59.927,58.515,60.933,246.31,256.0,50.55
2026-09-17 19:45:00,10.0521,10.0284,9.997,59.862,57.541,61.258,246.62,260.73,49.88
2026-09-17 20:00:00,9.9979,9.9701,9.9569,59.022,58.308,61.11,242.97,256.86,49.89
2026-09-17 20:15:00,9.9936,9.9685,9.9917,60.396,59.111,60.539,243.57,261.54,49.85
2026-09-17 20:30:00,10.0033,10.0243,10.0118,59.668,58.297,62.233,240.52,263.49,49.54
2026-09-17 20:45:00,9.9899,10.0567,10.0079,60.615,60.27,62.558,244.92,258.53,49.29
2026-09-17 21:00:00,9.9608,9.9717,10.0484,61.341,59.492,62.645,243.83,261.66,49.68
2026-09-17 21:15:00,9.9961,10.0394,9.9577,62.55,58.312,61.751,248.47,265.44,49.5
2026-09-17 21:30:00,9.9903,9.9989,9.9982,61.198,60.321,62.854,250.97,266.26,50.1
2026-09-17 21:45:00,10.0151,10.0461,9.978,59.929,59.57,64.887,253.22,266.98,49.7
2026-09-17 22:00:00,9.9496,10.0139,10.072,63.807,60.454,62.538,247.17,272.11,49.67
2026-09-17 22:15:00,10.0259,10.0596,9.9877,62.402,61.933,62.702,256.24,272.57,49.74
2026-09-17 22:30:00,9.9574,9.9983,9.9381,63.865,61.263,66.285,257.99,278.08,50.26
2026-09-17 22:45:00,10.017,9.9996,10.0099,63.142,64.084,65.452,261.23,279.96,49.76
2026-09-17 23:00:00,9.9448,9.926,10.0536,65.784,65.076,66.793,260.74,289.08,50.08
2026-09-17 23:15:00,10.0297,9.9614,9.9956,66.088,65.262,68.032,267.89,288.27,49.52
2026-09-17 23:30:00,10.0476,9.9084,10.0018,65.658,65.673,68.335,270.69,299.58,49.44
2026-09-17 23:45:00,10.0293,10.067,9.9872,69.225,66.542,70.81,277.33,300.92,50.38
2026-09-18 00:00:00,10.0178,10.0039,10.0194,70.312,68.474,72.558,283.41,307.52,49.92
2026-09-18 00:15:00,10.0322,9.9889,9.9809,71.351,70.231,72.485,292.27,309.44,51.06
2026-09-18 00:30:00,10.0198,9.9829,9.9971,71.491,71.026,73.951,293.44,315.02,50.25
2026-09-18 00:45:00,10.0283,9.9769,9.9937,72.337,70.985,78.082,296.3,325.71,50.11
2026-09-18 01:00:00,9.9793,10.0361,10.0359,76.326,72.856,78.037,300.76,327.19,50.37
2026-09-18 01:15:00,9.9167,9.9786,9.9985,75.206,74.75,80.346,303.73,333.07,50.67
2026-09-18 01:30:00,10.0008,9.9772,10.001,77.984,74.884,79.201,312.49,334.49,50.21
2026-09-18 01:45:00,9.9515,9.9744,10.0503,79.032,76.758,80.189,320.4,340.3,51.28
2026-09-18 02:00:00,10.0011,10.0312,9.9519,78.385,76.788,81.57,318.32,344.58,51.41
2026-09-18 02:15:00,10.028,9.9942,10.0451,78.227,76.36,79.595,313.79,341.73,50.74
2026-09-18 02:30:00,10.0435,9.9788,10.0381,80.228,77.056,80.539,326.14,342.76,51.36
2026-09-18 02:45:00,9.9549,10.0524,10.0224,78.128,75.583,79.753,319.13,342.21,51.18
2026-09-18 03:00:00,10.0245,10.0348,10.0283,79.334,77.062,79.884,317.81,345.06,51.22
2026-09-18 03:15:00,10.0226,10.0695,10.0623,76.62,76.379,80.348,316.59,341.86,51.33
2026-09-18 03:30:00,10.0209,10.0451,10.0535,77.702,75.392,77.532,315.52,334.39,51.44
2026-09-18 03:45:00,9.9631,10.0171,10.0325,75.346,74.413,77.714,305.67,331.46,51.83
2026-09-18 04:00:00,10.0318,9.9474,10.0125,74.348,73.441,77.352,304.88,327.14,51.83
2026-09-18 04:15:00,9.9348,9.9912,10.0667,72.527,71.364,75.438,296.52,322.31,51.45
2026-09-18 04:30:00,10.0673,9.9163,10.0533,72.515,69.873,72.581,295.9,318.71,51.96
2026-09-18 04:45:00,10.0107,10.0484,9.9977,71.774,70.167,71.978,290.25,307.65,51.56
2026-09-18 05:00:00,10.0168,9.9544,10.0739,71.303,67.139,70.932,281.47,305.37,51.95
2026-09-18 05:15:00,10.0184,9.965,9.9823,67.487,67.193,70.382,274.79,300.82,51.48
2026-09-18 05:30:00,9.9757,9.9925,10.0362,66.808,67.164,69.185,272.39,293.6,51.46
2026-09-18 05:45:00,9.953,10.0281,9.9863,67.86,64.562,68.035,269.2,288.45,51.36
2026-09-18 06:00:00,9.9655,10.0507,10.016,65.089,65.712,67.26,266.21,285.12,50.86
2026-09-18 06:15:00,9.921,10.0209,10.0391,63.952,62.568,66.753,263.23,282.46,51.41
2026-09-18 06:30:00,10.0325,10.0138,9.9826,64.683,63.187,65.747,255.12,276.05,51.03
2026-09-18 06:45:00,10.0226,9.9915,10.0167,63.857,60.982,64.487,261.39,277.69,51.21
2026-09-18 07:00:00,9.9973,9.9475,10.0411,61.942,61.75,64.058,260.06,274.63,50.83
2026-09-18 07:15:00,10.0963,9.9978,9.9812,62.507,61.214,66.567,256.86,276.97,50.9
2026-09-18 07:30:00,9.9916,9.951,9.9705,64.373,62.869,65.248,251.61,276.05,50.75
2026-09-18 07:45:00,9.9752,10.0033,9.9937,64.687,62.168,64.365,261.19,274.08,51.09
2026-09-18 08:00:00,10.0211,10.0081,10.0247,63.346,63.39,64.137,257.89,282.45,50.56
2026-09-18 08:15:00,9.9833,10.0419,9.9454,65.874,62.685,65.68,261.24,281.92,50.88
2026-09-18 08:30:00,10.0081,9.9748,10.003,64.358,63.36,66.586,266.44,284.27,51.07
2026-09-18 08:45:00,9.9902,10.0099,9.9876,65.364,63.654,68.765,272.4,287.0,50.57
2026-09-18 09:00:00,9.9421,9.9908,10.0516,65.408,64.232,68.758,279.77,295.24,50.42
2026-09-18 09:15:00,10.0022,9.9879,10.064,66.852,66.559,71.917,272.62,298.12,50.62
2026-09-18 09:30:00,10.0104,9.997,9.9806,70.954,68.614,72.097,285.07,306.85,51.0
2026-09-18 09:45:00,9.9721,9.991,9.8949,69.396,70.032,74.533,293.76,311.38,50.68
2026-09-18 10:00:00,9.9184,10.0142,10.0023,71.646,71.934,74.864,304.25,324.69,51.12
2026-09-18 10:15:00,9.9338,9.9993,9.9545,76.016,74.402,78.547,300.24,331.47,51.07
2026-09-18 10:30:00,10.0487,10.0153,9.988,79.164,74.994,80.234,312.18,341.99,50.71
2026-09-18 10:45:00,9.9625,9.989,9.9928,78.837,77.312,81.977,316.8,345.59,51.33
2026-09-18 11:00:00,9.993,10.061,10.0369,78.833,77.752,82.034,321.77,349.54,50.93
2026-09-18 11:15:00,9.9589,9.9947,10.0548,81.082,79.873,84.66,335.37,351.2,51.48
2026-09-18 11:30:00,9.9214,10.0307,10.0262,82.469,79.209,84.263,332.9,357.6,51.65
2026-09-18 11:45:00,9.9804,9.9533,10.0475,81.101,80.439,84.361,337.89,358.98,51.73
2026-09-18 12:00:00,10.041,9.9632,10.0769,82.507,82.786,84.414,332.58,359.86,51.85
2026-09-18 12:15:00,9.9761,10.0312,9.9605,83.866,81.263,85.022,331.51,362.9,52.1
2026-09-18 12:30:00,9.9978,9.9982,9.9837,83.783,79.81,83.842,334.53,357.12,52.2
2026-09-18 12:45:00,10.02,10.0498,10.0011,80.442,77.855,83.881,329.7,354.77,52.0
2026-09-18 13:00:00,10.0228,9.9877,9.9877,79.212,77.561,81.845,325.72,348.79,52.16
2026-09-18 13:15:00,9.9971,10.0026,10.0128,78.947,76.731,79.64,317.27,343.17,52.64
2026-09-18 13:30:00,10.0057,9.9357,10.0004,77.028,74.677,79.383,311.74,335.01,52.92
2026-09-18 13:45:00,9.9611,10.0457,9.9913,75.273,73.847,76.693,312.14,327.22,52.0
2026-09-18 14:00:00,9.957,9.9665,9.999,73.274,70.627,76.983,303.77,323.8,52.07
2026-09-18 14:15:00,9.9178,10.0358,9.9902,72.608,70.409,74.699,291.15,313.41,51.83
2026-09-18 14:30:00,10.0184,10.0047,9.9213,70.973,68.932,71.959,288.09,307.1,52.65
2026-09-18 14:45:00,9.9771,10.0443,9.9167,67.567,67.186,70.594,275.82,295.25,51.7
2026-09-18 15:00:00,10.001,10.0182,10.0529,66.284,66.283,69.138,268.59,294.56,51.81
2026-09-18 15:15:00,10.0001,10.0059,9.9586,65.287,62.881,65.54,272.19,289.68,51.3
2026-09-18 15:30:00,10.0521,9.9595,9.9765,63.958,63.265,65.193,265.41,284.47,52.05
2026-09-18 15:45:00,9.9953,9.9769,9.9506,62.642,63.817,63.894,265.74,273.8,51.8
2026-09-18 16:00:00,9.9369,9.9732,10.0012,62.55,61.192,62.893,256.61,269.25,51.7
2026-09-18 16:15:00,9.9963,9.9892,10.0124,61.856,59.89,63.363,251.14,268.66,51.12
2026-09-18 16:30:00,10.0237,9.9745,9.9644,60.782,61.304,62.532,248.99,264.97,51.53
2026-09-18 16:45:00,9.9871,9.9967,9.9727,60.764,59.658,63.636,252.53,263.38,51.37
2026-09-18 17:00:00,9.9856,10.0414,10.0735,58.672,59.405,60.765,245.9,265.42,50.7
2026-09-18 17:15:00,10.017,9.9626,10.005,58.881,58.153,62.433,246.8,264.56,51.02
2026-09-18 17:30:00,10.0331,10.0233,9.9663,59.384,59.184,62.601,238.7,257.1,51.16
2026-09-18 17:45:00,10.0089,9.9978,9.9585,59.74,59.249,61.781,244.59,261.57,51.43
2026-09-18 18:00:00,10.0154,9.9588,9.9409,59.3,58.629,60.31,246.76,260.52,50.9
2026-09-18 18:15:00,9.98,9.9851,10.033,59.744,59.62,61.342,240.59,256.7,50.18
2026-09-18 18:30:00,9.9838,10.0187,9.9649,58.99,58.455,61.532,244.44,264.21,50.4
2026-09-18 18:45:00,9.9972,9.931,10.0194,59.114,57.592,61.189,242.97,258.43,50.61
2026-09-18 19:00:00,9.9595,9.9894,10.0382,61.212,59.031,62.795,239.88,258.98,50.77
2026-09-18 19:15:00,10.0762,9.9303,10.0496,59.095,57.319,62.451,236.97,261.33,50.47
2026-09-18 19:30:00,10.0714,10.0862,9.9166,59.854,60.269,61.11,244.18,261.5,49.57
2026-09-18 19:45:00,10.0179,9.8769,10.0083,57.678,58.412,61.707,243.02,257.98,49.91
2026-09-18 20:00:00,9.964,10.0626,10.011,60.96,59.752,63.214,246.33,260.6,49.98
2026-09-18 20:15:00,9.9701,9.985,9.9432,59.591,59.713,61.656,240.91,261.32,50.19
2026-09-18 20:30:00,9.99,9.9532,9.9478,60.406,59.233,62.964,250.08,266.41,49.89
2026-09-18 20:45:00,9.9897,9.9825,10.0671,59.714,58.192,61.694,244.77,264.6,50.29
2026-09-18 21:00:00,9.9977,10.0016,10.0135,59.421,60.226,63.337,250.29,263.23,49.84
2026-09-18 21:15:00,10.029,10.0185,9.9637,61.216,60.274,63.441,252.65,266.9,49.63
2026-09-18 21:30:00,10.0291,10.067,10.0082,61.682,60.989,62.579,252.25,266.15,50.66
2026-09-18 21:45:00,10.0412,10.0019,10.0577,61.69,60.895,63.267,243.66,271.4,49.79
2026-09-18 22:00:00,10.0681,10.0029,10.0574,60.199,59.203,64.214,255.3,269.49,49.96
2026-09-18 22:15:00,9.9715,9.9858,10.0238,63.44,62.265,64.867,253.09,276.21,49.75
2026-09-18 22:30:00,9.9415,9.9931,10.0118,65.201,61.901,66.557,255.64,279.0,49.94
2026-09-18 22:45:00,9.9298,10.0444,9.9843,64.722,62.117,65.469,259.49,281.09,49.91
2026-09-18 23:00:00,10.0014,9.9853,9.9397,64.259,64.342,65.03,267.95,281.3,49.53
2026-09-18 23:15:00,9.9428,9.979,10.0835,66.921,65.367,68.02,265.38,289.64,49.95
2026-09-18 23:30:00,10.0218,9.9481,10.0019,66.555,64.918,69.594,274.3,291.94,49.93
2026-09-18 23:45:00,9.9562,10.0552,9.96,67.661,66.376,68.975,282.25,299.85,49.97
2026-09-19 00:00:00,9.9593,9.9738,9.9266,69.12,68.825,70.473,285.05,306.83,50.18
2026-09-19 00:15:00,9.9817,9.9812,9.9879,71.463,69.712,72.514,286.45,310.47,50.13
2026-09-19 00:30:00,9.9906,9.9994,10.0051,72.837,71.454,75.029,295.21,316.91,50.12
2026-09-19 00:45:00,10.015,9.9346,10.0248,72.605,72.521,76.79,298.41,322.74,50.28
2026-09-19 01:00:00,9.9916,10.0067,9.9735,73.481,73.111,77.536,309.32,330.82,50.55
2026-09-19 01:15:00,10.0,9.992,9.9924,76.263,74.19,77.162,310.16,334.04,50.46
2026-09-19 01:30:00,10.0202,9.9725,10.0388,77.047,75.837,79.816,315.28,334.54,50.54
2026-09-19 01:45:00,10.0144,10.0163,10.049,76.843,75.77,78.606,320.75,340.92,51.1
2026-09-19 02:00:00,9.9912,9.9936,10.008,78.655,76.486,79.619,314.38,344.24,51.54
2026-09-19 02:15:00,10.0266,10.0453,10.0406,78.144,76.823,82.451,320.82,341.81,51.27
2026-09-19 02:30:00,9.9676,9.9874,10.0835,79.002,75.672,80.361,320.53,350.5,50.82
2026-09-19 02:45:00,10.0157,9.9433,9.964,78.784,78.077,79.338,318.06,339.63,51.82
2026-09-19 03:00:00,9.9048,10.0244,10.0092,78.299,76.11,81.007,318.16,342.34,51.43
2026-09-19 03:15:00,9.9966,10.0139,9.9314,78.237,75.782,79.225,317.76,341.78,51.09
2026-09-19 03:30:00,10.0313,9.9775,9.998,78.867,74.918,77.368,309.7,335.34,51.4
2026-09-19 03:45:00,10.0067,9.9949,10.0362,76.134,74.126,78.449,311.82,329.31,51.36
2026-09-19 04:00:00,10.0017,10.0116,10.0704,76.16,73.562,76.529,306.44,328.01,51.64
2026-09-19 04:15:00,10.0112,10.0166,9.9647,74.369,71.636,76.957,298.97,321.38,51.15
2026-09-19 04:30:00,9.9959,9.995,10.0446,72.761,72.187,72.467,296.92,316.4,51.44
2026-09-19 04:45:00,9.9912,10.0392,9.9967,70.527,68.425,72.218,293.35,312.62,51.65
2026-09-19 05:00:00,10.0188,10.1113,10.0168,69.309,67.297,72.602,284.46,305.86,51.6
2026-09-19 05:15:00,9.9804,10.002,10.0224,68.777,67.552,71.011,279.95,298.15,51.51
2026-09-19 05:30:00,10.0641,9.9921,9.9873,68.106,65.823,70.287,269.44,292.3,51.98
2026-09-19 05:45:00,10.0475,10.0088,9.9581,65.856,65.021,68.087,270.79,290.25,51.62
2026-09-19 06:00:00,10.0117,9.9903,10.047,65.637,64.589,69.537,266.4,288.95,51.15
2026-09-19 06:15:00,9.9708,10.0079,9.9985,65.042,62.757,65.086,263.2,280.4,51.54
2026-09-19 06:30:00,10.0197,9.9612,9.9891,62.538,62.314,65.843,266.67,276.52,51.3
2026-09-19 06:45:00,9.9807,9.9961,10.0209,62.8,61.022,64.274,255.09,277.86,51.22
2026-09-19 07:00:00,9.9565,10.0126,9.9929,62.911,60.836,63.667,255.23,273.06,51.05
2026-09-19 07:15:00,9.9691,9.9441,10.0198,62.187,62.612,64.227,258.88,274.94,50.54
2026-09-19 07:30:00,10.0337,10.0132,9.9582,63.604,62.152,64.49,257.38,272.81,51.2
2026-09-19 07:45:00,10.0038,9.9739,9.9631,61.78,64.887,67.209,244.49,277.6,50.8
2026-09-19 08:00:00,10.0066,10.0,10.0005,62.938,61.164,64.559,262.44,276.69,50.78
2026-09-19 08:15:00,9.9733,10.0025,9.9863,64.405,61.947,66.2,261.27,285.57,50.77
2026-09-19 08:30:00,9.9777,9.9595,9.9922,65.565,63.266,68.332,263.07,285.71,51.0
2026-09-19 08:45:00,9.9732,10.0285,10.0298,64.38,64.903,67.721,266.17,295.05,50.66
2026-09-19 09:00:00,10.0114,10.0061,9.9438,68.058,66.946,67.42,272.32,291.26,50.4
2026-09-19 09:15:00,10.0215,10.0049,10.0319,69.764,67.412,71.679,281.52,302.1,50.67
2026-09-19 09:30:00,10.0589,10.0354,9.9934,70.269,68.968,71.931,286.45,306.21,50.72
2026-09-19 09:45:00,10.0054,10.0183,10.0405,70.913,70.848,73.777,290.74,318.33,50.86
2026-09-19 10:00:00,9.9624,10.0404,10.02,73.449,72.291,76.536,304.04,321.9,50.84
2026-09-19 10:15:00,10.0268,9.9595,10.0577,74.785,71.346,77.224,309.91,329.57,51.13
2026-09-19 10:30:00,10.0626,10.0287,9.9525,76.089,76.423,80.17,312.84,335.94,50.82
2026-09-19 10:45:00,10.0006,10.0218,9.9565,78.062,76.538,81.491,317.88,347.15,51.34
2026-09-19 11:00:00,9.9853,10.0057,9.9642,80.109,78.372,80.67,327.08,348.87,51.17
2026-09-19 11:15:00,10.0349,9.9931,10.006,79.646,78.582,83.493,331.14,354.25,51.4
2026-09-19 11:30:00,9.9637,9.9969,9.9954,81.528,79.87,84.815,331.96,360.12,51.77
2026-09-19 11:45:00,9.9693,9.9799,9.9885,83.256,79.651,84.532,335.44,361.94,51.52
2026-09-19 12:00:00,10.0231,9.9769,10.0249,81.943,81.528,83.963,335.01,358.9,51.76
